flag	name	comment
$BLANK	COMMENT: This file contains all the tutorial text from the game's map (level) files.
$1_1_WHERE_AM_I_00_TITLE	TALK_$MCG_POWER
$1_1_WHERE_AM_I_00_TEXT	여긴 어디지?
$1_1_WHERE_AM_I_10_TITLE	
$1_1_WHERE_AM_I_10_TEXT	<N>이것이 당신의 메인 캐릭터인 $MCG 입니다.<N>그녀는 움직일 수 없습니다.
$1_1_WHERE_AM_I_20_TITLE	
$1_1_WHERE_AM_I_20_TEXT	<N>이곳에서 적들이 나옵니다.<N>$MCG에게 도달하게 해서는 안 됩니다!
$1_1_WHERE_AM_I_30_TITLE	
$1_1_WHERE_AM_I_30_TEXT	<N>New Game+ 모드에서는, 적들은 더욱 강력하고, 새로운 능력을 갖춥니다.
$1_1_WHERE_AM_I_40_TITLE	
$1_1_WHERE_AM_I_40_TEXT	<N>예를 들어, 모든 망령은 체력을 재생합니다.
$1_1_WHERE_AM_I_50_TITLE	TALK_$MCG_POWER
$1_1_WHERE_AM_I_50_TEXT	저기, 어디에 있어?
$1_1_WHERE_AM_I_60_TITLE	
$1_1_WHERE_AM_I_60_TEXT	<N>이곳을 선택해서 광전사 메뉴로 가십시오.
$1_1_WHERE_AM_I_70_TITLE	
$1_1_WHERE_AM_I_70_TEXT	<N>지금 당신은 이 광전사만 가지고 있습니다. 이야기를 진행하면서 다음 영웅을 만나게 되면, 그 클래스의 모든 캐릭터를 해제할 수 있습니다.
$1_1_WHERE_AM_I_80_TITLE	TALK_$BER_SURPRISE
$1_1_WHERE_AM_I_80_TEXT	나한테 무슨 짓을 한 거야??
$1_1_WHERE_AM_I_90_TITLE	TALK_$MCG_POWER
$1_1_WHERE_AM_I_90_TEXT	모르겠어! 그나저나 괴물들이 내게 몰려오고 있어! 좀 도와줘!
$1_1_WHERE_AM_I_100_TITLE	TALK_$BER_SURPRISE
$1_1_WHERE_AM_I_100_TEXT	왜 내가 투명하지? 내 몸은 어디 갔어?
$1_1_WHERE_AM_I_110_TITLE	
$1_1_WHERE_AM_I_110_TEXT	<N>이곳은 당신의 파티에 있는 모든 광전사를 보여줍니다.<N>지금은 이 광전사밖에 없습니다.
$1_1_WHERE_AM_I_120_TITLE	
$1_1_WHERE_AM_I_120_TEXT	<N>이곳을 눌러 광전사를 선택하세요!
$1_1_WHERE_AM_I_130_TITLE	
