flag	name	comment
$BLANK		COMMENT: This file contains all the tutorial text from the game's map (level) files.
$1_1_WHERE_AM_I_00_TITLE	TALK_$MCG_POWER
$1_1_WHERE_AM_I_00_TEXT	Dove sono?
$1_1_WHERE_AM_I_10_TITLE	
$1_1_WHERE_AM_I_10_TEXT	Questo è il tuo personaggio principale, $MCG.<N>Non si può muovere.
$1_1_WHERE_AM_I_20_TITLE	
$1_1_WHERE_AM_I_20_TEXT	I nemici arriveranno da qui.<N>Non lasciargli raggiungere $MCG!
$1_1_WHERE_AM_I_30_TITLE	
$1_1_WHERE_AM_I_30_TEXT	In modalità Nuova Partita+, i nemici sono molto più forti ed hanno nuove abilità.
$1_1_WHERE_AM_I_40_TITLE	
$1_1_WHERE_AM_I_40_TEXT	Ad esempio, ora la salute di tutti i revenant normali si rigenera lentamente.
$1_1_WHERE_AM_I_50_TITLE	TALK_$MCG_POWER
$1_1_WHERE_AM_I_50_TEXT	Ehi, straniero! Dove sei?
$1_1_WHERE_AM_I_60_TITLE	
$1_1_WHERE_AM_I_60_TEXT	Clicca qui per selezionare il menù dei BARBARI.
$1_1_WHERE_AM_I_61_TITLE	
$1_1_WHERE_AM_I_61_TEXT	Premi <DEFENDERS> o <UP> per selezionare il menù dei BARBARI.
$1_1_WHERE_AM_I_70_TITLE	
$1_1_WHERE_AM_I_70_TEXT	Per adesso hai solo i tuoi BARBARI. Quando incontrerai il prossimo eroe della storia, sbloccherai tutti i personaggi della sua classe.
$1_1_WHERE_AM_I_80_TITLE	TALK_$BER_SURPRISE
$1_1_WHERE_AM_I_80_TEXT	Che cosa mi hai fatto??
$1_1_WHERE_AM_I_90_TITLE	TALK_$MCG_POWER
$1_1_WHERE_AM_I_90_TEXT	Non lo so! Ci sono dei mostri che mi inseguono! Aiuto!
$1_1_WHERE_AM_I_100_TITLE	TALK_$BER_SURPRISE
$1_1_WHERE_AM_I_100_TEXT	Perchè sono trasparente? Dov'è il mio corpo?
$1_1_WHERE_AM_I_110_TITLE	
$1_1_WHERE_AM_I_110_TEXT	Qui troverai tutti i BARBARI del tuo gruppo.<N>Al momento ne hai soltanto uno.
$1_1_WHERE_AM_I_120_TITLE	
$1_1_WHERE_AM_I_120_TEXT	Clicca qui per selezionarlo!
$1_1_WHERE_AM_I_121_TITLE	
$1_1_WHERE_AM_I_121_TEXT	Premi <DOWN> e poi <SELECT> per selezionarlo!
$1_1_WHERE_AM_I_130_TITLE	
$1_1_WHERE_AM_I_130_TEXT	I tuoi vecchi personaggi conservano tutta la forza, abilità, ed equipaggiamento dell'ultima partita.
$1_1_WHERE_AM_I_140_TITLE	TALK_$MCG_POWER
$1_1_WHERE_AM_I_140_TEXT	Ho chiamato aiuto... e ti ho sentito nella mia mente...
$1_1_WHERE_AM_I_150_TITLE	TALK_$MCG_POWER
$1_1_WHERE_AM_I_150_TEXT	Non svanire! Devo cercare di concentrarmi di più!
$1_1_WHERE_AM_I_160_TITLE	TALK_$MCG_POWER
$1_1_WHERE_AM_I_160_TEXT	Se mi concentro- forse riuscirò a portarti qui!
$1_1_WHERE_AM_I_170_TITLE	TALK_$BER_SURPRISE
$1_1_WHERE_AM_I_170_TEXT	Um.... va bene.
$1_1_WHERE_AM_I_180_TITLE	TALK_$BER_LOOKBACK
$1_1_WHERE_AM_I_180_TEXT	Non avrei dovuto mangiare quello stufato di lucertola....
$1_1_WHERE_AM_I_190_TITLE	
$1_1_WHERE_AM_I_190_TEXT	Clicca sulla casella in cui vuoi posizionare il tuo difensore.<N>Questo è un buon punto!
$1_1_WHERE_AM_I_191_TITLE	
$1_1_WHERE_AM_I_191_TEXT	Usa <TILE_MOVE> per muoverti, e poi <SELECT> per posizionarlo.<N><N>Questo è un buon punto!
$1_1_WHERE_AM_I_200_TITLE	TALK_$BER_SMILE
$1_1_WHERE_AM_I_200_TEXT	Eeeeeehi!<N>Ora sì che va meglio!
$1_1_WHERE_AM_I_210_TITLE	
$1_1_WHERE_AM_I_210_TEXT	$MCG usa energia Psichica per evocare i difensori.<N>Sconfiggere i nemici ricarica l'energia.
$1_1_WHERE_AM_I_220_TITLE	TALK_$MCG_POWER
$1_1_WHERE_AM_I_220_TEXT	Grande!<N>Ora fai qualcosa!
$1_1_WHERE_AM_I_230_TITLE	TALK_$BER_SMILE
$1_1_WHERE_AM_I_230_TEXT	Come dici?<N>Vuoi che ti impressioni con atti di violenza testosteronica?
$1_1_WHERE_AM_I_240_TITLE	TALK_$BER_DERANGED
$1_1_WHERE_AM_I_240_TEXT	Lascia fare a me!
$1_1_WHERE_AM_I_250_TITLE	
$1_1_WHERE_AM_I_250_TEXT	I difensori non possono muoversi,<N>e attaccano i nemici AUTOMATICAMENTE.
$1_1_WHERE_AM_I_260_TITLE	
$1_1_WHERE_AM_I_260_TEXT	Al momento, il gioco è in PAUSA.
$1_1_WHERE_AM_I_270_TITLE	
$1_1_WHERE_AM_I_270_TEXT	Clicca qui per iniziare.
$1_1_WHERE_AM_I_271_TITLE	
$1_1_WHERE_AM_I_271_TEXT	Premi <PAUSE> per iniziare.
$1_1_WHERE_AM_I_280_TITLE	TALK_$BER_DERANGED
$1_1_WHERE_AM_I_280_TEXT	Avanti, mostriciattoli sbavanti!<N>Lo sbudellamento vi attende!
$1_1_WHERE_AM_I_290_TITLE	TALK_$BER_LOOKBACK
$1_1_WHERE_AM_I_290_TEXT	Tutto questo è molto bello, ma non riesco a fare a meno di pensare che dovrei sentirmi mooolto più figo di così.
$1_1_WHERE_AM_I_300_TITLE	TALK_$BER_LOOKBACK
$1_1_WHERE_AM_I_300_TEXT	Sei sicura di aver preso TUTTO il mio corpo? Non manca... niente?
$1_1_WHERE_AM_I_310_TITLE	TALK_$MCG_POWER
$1_1_WHERE_AM_I_310_TEXT	Forse, se dirigo più energia su di te...
$1_1_WHERE_AM_I_320_TITLE	
$1_1_WHERE_AM_I_320_TEXT	Questa è la barra di POTENZIAMENTO del $BER.<N> POTENZIANDO il $BER lo renderai più forte e veloce.
$1_1_WHERE_AM_I_330_TITLE	
$1_1_WHERE_AM_I_330_TEXT	Al livello di POTENZIAMENTO 2, sarà<N> in grado di usare la sua seconda tecnica, DOPPIO COLPO.
$1_1_WHERE_AM_I_340_TITLE	
$1_1_WHERE_AM_I_340_TEXT	Ora clicca su POTENZIAMENTO!<N>Non te ne pentirai!
$1_1_WHERE_AM_I_341_TITLE	
$1_1_WHERE_AM_I_341_TEXT	Premi POTENZIA con <SELECT>!<N>Non te ne pentirai!
$1_1_WHERE_AM_I_350_TITLE	TALK_$BER_DERANGED
$1_1_WHERE_AM_I_350_TEXT	Così va meglio!
$1_2_THE_SHADOW_WORLD_00_TITLE	TALK_$MCG_POWER
$1_2_THE_SHADOW_WORLD_00_TEXT	$BER! Ha funzionato!
$1_2_THE_SHADOW_WORLD_10_TITLE	TALK_$MCG_POWER
$1_2_THE_SHADOW_WORLD_10_TEXT	Sono di nuovo in quello strano posto... quel luogo a metà strada...
$1_2_THE_SHADOW_WORLD_20_TITLE	TALK_$BER_SURPRISE
$1_2_THE_SHADOW_WORLD_20_TEXT	Portami dentro! Non mi piace galleggiare nel vuoto!
$1_2_THE_SHADOW_WORLD_30_TITLE	
$1_2_THE_SHADOW_WORLD_30_TEXT	Ricorda,<N>clicca qui per selezionare il menu dei BARBARI.
$1_2_THE_SHADOW_WORLD_31_TITLE	
$1_2_THE_SHADOW_WORLD_31_TEXT	Ricorda,<N>premi <DEFENDERS> o <UP> per selezionare il menu dei BARBARI.
$1_2_THE_SHADOW_WORLD_40_TITLE	TALK_$BER_SMILE
$1_2_THE_SHADOW_WORLD_40_TEXT	Oh si, ora si inizia a ballare!
$1_2_THE_SHADOW_WORLD_50_TITLE	
$1_2_THE_SHADOW_WORLD_50_TEXT	SELEZIONA $BER cliccando su di lui.
$1_2_THE_SHADOW_WORLD_51_TITLE	
$1_2_THE_SHADOW_WORLD_51_TEXT	Usa <TILE_MOVE> e <SELECT> per selezionare $BER.
$1_2_THE_SHADOW_WORLD_60_TITLE	
$1_2_THE_SHADOW_WORLD_60_TEXT	Queste icone indicano a $BER quale nemico attaccare.
$1_2_THE_SHADOW_WORLD_70_TITLE	
$1_2_THE_SHADOW_WORLD_70_TEXT	Ricorda, puoi usare questi pulsanti<N>per accelerare o rallentare il tempo.
$1_2_THE_SHADOW_WORLD_80_TITLE	Consiglio
$1_2_THE_SHADOW_WORLD_80_TEXT	Puoi usare i comandi anche quando il tempo è fermo.<N>Usa <PAUSE> per attivare/togliere velocemente la pausa.
$1_2_THE_SHADOW_WORLD_90_TITLE	
$1_2_THE_SHADOW_WORLD_90_TEXT	Non dimenticare di POTENZIARE $BER.<N>È una tattica essenziale.
$1_2_THE_SHADOW_WORLD_91_TITLE	
$1_2_THE_SHADOW_WORLD_91_TEXT	Non dimenticare di POTENZIARE $BER con <SELECT>.<N>È una tattica essenziale.
$1_2_THE_SHADOW_WORLD_100_TITLE	TALK_$BER_DERANGED
$1_2_THE_SHADOW_WORLD_100_TEXT	OH SI!<N>Assaggiate il mio potere!
$1_2_THE_SHADOW_WORLD_110_TITLE	
$1_2_THE_SHADOW_WORLD_110_TEXT	OH NO!<N>$BER non può raggiungere la prossima ondata di nemici!
$1_2_THE_SHADOW_WORLD_120_TITLE	
$1_2_THE_SHADOW_WORLD_120_TEXT	Usa l'incantesimo FULMINE di $MCG per sconfiggerli!
$1_2_THE_SHADOW_WORLD_121_TITLE	
$1_2_THE_SHADOW_WORLD_121_TEXT	Usa l'incantesimo FULMINE di $MCG per sconfiggerli!<N>Premi <SPELLS>, e poi <SELECT>.
$1_2_THE_SHADOW_WORLD_130_TITLE	
$1_2_THE_SHADOW_WORLD_130_TEXT	Bene!<N>Usa il fulmine per colpire i nemici che ti sfuggono.
$1_2_THE_SHADOW_WORLD_140_TITLE	
$1_2_THE_SHADOW_WORLD_140_TEXT	Usalo con parsimonia però, perché consuma energia PSI.
$1_3_COLISEUM_1_00_TITLE	TALK_$RAN_NORMAL
$1_3_COLISEUM_1_00_TEXT	Cosa diav- Che cos'hai fatto?
$1_3_COLISEUM_1_10_TITLE	TALK_$BER_SMILE
$1_3_COLISEUM_1_10_TEXT	Strano, eh?
$1_3_COLISEUM_1_20_TITLE	TALK_$RAN_NORMAL
$1_3_COLISEUM_1_20_TEXT	Mi sento come... quando avevo la piaga...
$1_3_COLISEUM_1_30_TITLE	TALK_$RAN_NORMAL
$1_3_COLISEUM_1_30_TEXT	Quando ho creduto di morire...
$1_3_COLISEUM_1_40_TITLE	TALK_$RAN_NORMAL
$1_3_COLISEUM_1_40_TEXT	Come se fossi già a metà strada...
$1_3_COLISEUM_1_50_TITLE	TALK_$BER_DERANGED
$1_3_COLISEUM_1_50_TEXT	Be', invece di morire, vediamo di prendere a calci qualche sedere!
$1_3_COLISEUM_1_60_TITLE	TALK_$BER_SMILE
$1_3_COLISEUM_1_60_TEXT	Lo trovo preferibile alla morte, in genere.
$1_3_COLISEUM_1_70_TITLE	La Cacciatrice
$1_3_COLISEUM_1_70_TEXT	$MCG può ora scegliere fra due classi, selezionando le schede del Barbari o degli Arcieri.
$1_3_COLISEUM_1_80_TITLE	
$1_3_COLISEUM_1_80_TEXT	Muovi il cursore sulle icone delle ondate per ottenere più informazioni sui nemici.
$1_3_COLISEUM_1_81_TITLE	
$1_3_COLISEUM_1_81_TEXT	<RE>$1_3_COLISEUM_1_80_TEXT
$1_3_COLISEUM_1_90_TITLE	
