flag	name	comment
$BLANK	
$1_1_WHERE_AM_I_00_TITLE	TALK_$MCG_POWER
$1_1_WHERE_AM_I_00_TEXT	ここはどこ？
$1_1_WHERE_AM_I_10_TITLE	
$1_1_WHERE_AM_I_10_TEXT	メインキャラクターの$MCGです。<N>彼女は動くことができません。
$1_1_WHERE_AM_I_20_TITLE	
$1_1_WHERE_AM_I_20_TEXT	敵はここから出て来ます。<N>$MCGがやられないようにしましょう！
$1_1_WHERE_AM_I_30_TITLE	
$1_1_WHERE_AM_I_30_TEXT	ニューゲーム+では、敵はさらに強くなり、<N>新たな能力を持っています。
$1_1_WHERE_AM_I_40_TITLE	
$1_1_WHERE_AM_I_40_TEXT	例えば、すべてのレブナントが体力を回復できます。
$1_1_WHERE_AM_I_50_TITLE	TALK_$MCG_POWER
$1_1_WHERE_AM_I_50_TEXT	ちょっと、さっきの人！あなたはどこにいるの？
$1_1_WHERE_AM_I_60_TITLE	
$1_1_WHERE_AM_I_60_TEXT	ここをクリックすると、<N>バーサーカーのメニューが見られます。
$1_1_WHERE_AM_I_70_TITLE	
$1_1_WHERE_AM_I_70_TEXT	今はバーサーカーしかいませんが、ストーリーを進める中で<N>他のクラスのヒーローに出会えば、<N>そのメニューが解除されます。
$1_1_WHERE_AM_I_80_TITLE	TALK_$BER_SURPRISE
$1_1_WHERE_AM_I_80_TEXT	何だ？俺に何をしやがった？？
$1_1_WHERE_AM_I_90_TITLE	TALK_$MCG_POWER
$1_1_WHERE_AM_I_90_TEXT	知らない！モンスターが私を追いかけて来るの！助けて！
$1_1_WHERE_AM_I_100_TITLE	TALK_$BER_SURPRISE
$1_1_WHERE_AM_I_100_TEXT	何でこんなに体が透けてんだ？俺の身体、どこ？
$1_1_WHERE_AM_I_110_TITLE	
$1_1_WHERE_AM_I_110_TEXT	ここに、仲間のバーサーカーがすべて表示されます。<N>今は、彼しかいません。
$1_1_WHERE_AM_I_120_TITLE	
$1_1_WHERE_AM_I_120_TEXT	ここをクリックして彼を選択しましょう！
$1_1_WHERE_AM_I_130_TITLE	
$1_1_WHERE_AM_I_130_TEXT	前回のゲームで得たすべての強さ、スキル、装備が、<N>キャラクターに持ち越されています。
$1_1_WHERE_AM_I_140_TITLE	TALK_$MCG_POWER
