"flag","name","comment",
"$BLANK","","COMMENT: This file contains all the tutorial text from the game's map (level) files.",
"$1_1_WHERE_AM_I_00_TITLE","TALK_$MCG_POWER",
"$1_1_WHERE_AM_I_00_TEXT","Dove sono?",
"$1_1_WHERE_AM_I_10_TITLE","",
"$1_1_WHERE_AM_I_10_TEXT","<N>Questo è il tuo personaggio principale, $MCG.<N>Non si può muovere.",
"$1_1_WHERE_AM_I_20_TITLE","",
"$1_1_WHERE_AM_I_20_TEXT","<N>I nemici arrivano da qui.<N>Non lasciargli raggiungere $MCG!",
"$1_1_WHERE_AM_I_30_TITLE","",
"$1_1_WHERE_AM_I_30_TEXT","<N>In modalità Nuovo Gioco+, i nemici sono molto più forti, e hanno nuove abilità.",
"$1_1_WHERE_AM_I_40_TITLE","",
"$1_1_WHERE_AM_I_40_TEXT","<N>Per esempio, la salute di tutti i normali revenant ora si rigenera.",
"$1_1_WHERE_AM_I_50_TITLE","TALK_$MCG_POWER",
"$1_1_WHERE_AM_I_50_TEXT","Hey, straniero! Dove sei?",
"$1_1_WHERE_AM_I_60_TITLE","",
"$1_1_WHERE_AM_I_60_TEXT","<N>Clicca qui per selezionare il menù dei BARBARI.",
"$1_1_WHERE_AM_I_70_TITLE","",
"$1_1_WHERE_AM_I_70_TEXT","<N>Per adesso hai solo i tuoi BARBARI. Quando incontrerai il prossimo eroe della storia, sbloccherai tutti i personaggi della sua classe.",
"$1_1_WHERE_AM_I_80_TITLE","TALK_$BER_SURPRISE",
"$1_1_WHERE_AM_I_80_TEXT","Che cosa mi hai fatto??",
"$1_1_WHERE_AM_I_90_TITLE","TALK_$MCG_POWER",
"$1_1_WHERE_AM_I_90_TEXT","Non lo so! Ci sono mostri che mi inseguono! Aiuto!",
"$1_1_WHERE_AM_I_100_TITLE","TALK_$BER_SURPRISE",
"$1_1_WHERE_AM_I_100_TEXT","Perchè sono trasparente? Dov'è il mio corpo?",
"$1_1_WHERE_AM_I_110_TITLE","",
"$1_1_WHERE_AM_I_110_TEXT","<N>Questo mostra tutti i BARBARI del tuo gruppo.<N>Per adesso hai soltanto questo qui.",
"$1_1_WHERE_AM_I_120_TITLE","",
"$1_1_WHERE_AM_I_120_TEXT","<N>Clicca qui per selezionarlo!",
"$1_1_WHERE_AM_I_130_TITLE","",
"$1_1_WHERE_AM_I_130_TEXT","<N>I tuoi vecchi personaggi conservano tutta la forza, abilità, ed equipaggiamento dell'ultima partita.",
"$1_1_WHERE_AM_I_140_TITLE","TALK_$MCG_POWER",
"$1_1_WHERE_AM_I_140_TEXT","Ho chiamato... e ti ho sentito nella mia mente...",
"$1_1_WHERE_AM_I_150_TITLE","TALK_$MCG_POWER",
"$1_1_WHERE_AM_I_150_TEXT","Non svanire! Devo concentrarmi di più!",
"$1_1_WHERE_AM_I_160_TITLE","TALK_$MCG_POWER",
"$1_1_WHERE_AM_I_160_TEXT","Se mi concentro- forse posso portarti qui!",
"$1_1_WHERE_AM_I_170_TITLE","TALK_$BER_SURPRISE",
"$1_1_WHERE_AM_I_170_TEXT","Um.... okay.",
"$1_1_WHERE_AM_I_180_TITLE","TALK_$BER_LOOKBACK",
"$1_1_WHERE_AM_I_180_TEXT","Non avrei dovuto mangiare quello stufato di lucertola....",
"$1_1_WHERE_AM_I_190_TITLE","",
"$1_1_WHERE_AM_I_190_TEXT","<N>Clicca dove vuoi posizionare il tuo difensore.<N><N>Questo è un buon punto!",
"$1_1_WHERE_AM_I_200_TITLE","TALK_$BER_SMILE",
"$1_1_WHERE_AM_I_200_TEXT","Heeeeeey!<N>Così va meglio!",
"$1_1_WHERE_AM_I_210_TITLE","",
"$1_1_WHERE_AM_I_210_TEXT","<N>$MCG usa energia Psichica per evocare i difensori.<N>Sconfiggere i nemici ricarica l'energia.",
"$1_1_WHERE_AM_I_220_TITLE","TALK_$MCG_POWER",
"$1_1_WHERE_AM_I_220_TEXT","Grande!<N>Ora fai qualcosa!",
"$1_1_WHERE_AM_I_230_TITLE","TALK_$BER_SMILE",
"$1_1_WHERE_AM_I_230_TEXT","Che cos'hai detto?<N>Vuoi che ti impressioni con atti di violenza testosteronica?",
"$1_1_WHERE_AM_I_240_TITLE","TALK_$BER_DERANGED",
"$1_1_WHERE_AM_I_240_TEXT","Lascia fare a me!",
"$1_1_WHERE_AM_I_250_TITLE","",
"$1_1_WHERE_AM_I_250_TEXT","<N>I difensori non possono muoversi,<N>e attaccano i nemici AUTOMATICAMENTE.",
"$1_1_WHERE_AM_I_260_TITLE","",
"$1_1_WHERE_AM_I_260_TEXT","<N>Al momento, il gioco è in PAUSA.",
"$1_1_WHERE_AM_I_270_TITLE","",
"$1_1_WHERE_AM_I_270_TEXT","<N>Clicca qui per iniziare.",
"$1_1_WHERE_AM_I_280_TITLE","TALK_$BER_DERANGED",
"$1_1_WHERE_AM_I_280_TEXT","Andiamo, mostri sbavanti!<N>Lo sbudellamento vi attende!",
"$1_1_WHERE_AM_I_290_TITLE","TALK_$BER_LOOKBACK",
"$1_1_WHERE_AM_I_290_TEXT","Questo è figo e tutto quanto, ma non posso fare a meno di pensare che dovrei sentirmi meglio di così.",
"$1_1_WHERE_AM_I_300_TITLE","TALK_$BER_LOOKBACK",
"$1_1_WHERE_AM_I_300_TEXT","Sei sicura di aver preso TUTTO il mio corpo? Non... manca niente?",
"$1_1_WHERE_AM_I_310_TITLE","TALK_$MCG_POWER",
"$1_1_WHERE_AM_I_310_TEXT","Forse, se dirigo più energia verso di te...",
"$1_1_WHERE_AM_I_320_TITLE","",
"$1_1_WHERE_AM_I_320_TEXT","<N>Questa è la barra di POTENZIAMENTO di $BER.<N> POTENZIARE $BER lo renderà più forte e veloce.",
"$1_1_WHERE_AM_I_330_TITLE","",
"$1_1_WHERE_AM_I_330_TEXT","<N>Al POTENZIAMENTO di livello 2,<N>$BER può usare la sua seconda tecnica, COLPO DOPPIO.",
"$1_1_WHERE_AM_I_340_TITLE","",
"$1_1_WHERE_AM_I_340_TEXT","<N>Ora clicca POTENZIA!<N>Non te ne pentirai!",
"$1_1_WHERE_AM_I_350_TITLE","TALK_$BER_DERANGED",
"$1_1_WHERE_AM_I_350_TEXT","Così va meglio!",
"$1_2_THE_SHADOW_WORLD_00_TITLE","TALK_$MCG_POWER",
"$1_2_THE_SHADOW_WORLD_00_TEXT","$BER! Ha funzionato!",
"$1_2_THE_SHADOW_WORLD_10_TITLE","TALK_$MCG_POWER",
"$1_2_THE_SHADOW_WORLD_10_TEXT","Sono di nuovo in quello strano posto... quel luogo a metà strada...",
"$1_2_THE_SHADOW_WORLD_20_TITLE","TALK_$BER_SURPRISE",
"$1_2_THE_SHADOW_WORLD_20_TEXT","Portami dentro! Non mi piace fluttuare nel vuoto!",
"$1_2_THE_SHADOW_WORLD_30_TITLE","",
"$1_2_THE_SHADOW_WORLD_30_TEXT","<N>Ricorda,<N>clicca qui per selezionare il menu dei BARBARI.",
"$1_2_THE_SHADOW_WORLD_40_TITLE","TALK_$BER_SMILE",
"$1_2_THE_SHADOW_WORLD_40_TEXT","Oh si, ora iniziamo a ballare!",
"$1_2_THE_SHADOW_WORLD_50_TITLE","",
"$1_2_THE_SHADOW_WORLD_50_TEXT","<N>SELEZIONA $BER cliccando su di lui.",
"$1_2_THE_SHADOW_WORLD_60_TITLE","",
"$1_2_THE_SHADOW_WORLD_60_TEXT","<N>Queste icone dicono a $BER quale nemico attaccare.",
"$1_2_THE_SHADOW_WORLD_70_TITLE","",
"$1_2_THE_SHADOW_WORLD_70_TEXT","<N>Ricorda, usa questi pulsanti<N>per accelerare o rallentare il tempo.",
"$1_2_THE_SHADOW_WORLD_80_TITLE","Consiglio",
"$1_2_THE_SHADOW_WORLD_80_TEXT","<N>Puoi usare i comandi anche quando il tempo è fermo.<N>Usa <PAUSE> per attivare/togliere velocemente la pausa.",
"$1_2_THE_SHADOW_WORLD_90_TITLE","",
"$1_2_THE_SHADOW_WORLD_90_TEXT","<N>Non dimenticare di POTENZIARE BOOST $BER.<N>È una tattica essenziale.",
"$1_2_THE_SHADOW_WORLD_100_TITLE","TALK_$BER_DERANGED",
"$1_2_THE_SHADOW_WORLD_100_TEXT","OH YEAH!<N>Assaggiate il potere!",
"$1_2_THE_SHADOW_WORLD_110_TITLE","",
"$1_2_THE_SHADOW_WORLD_110_TEXT","<N>OH NO!<N>$BER non può raggiungere la prossima ondata di nemici!",
"$1_2_THE_SHADOW_WORLD_120_TITLE","",
"$1_2_THE_SHADOW_WORLD_120_TEXT","<N>Usa l'incantesimo FULMINE di $MCG's per sconfiggerli!",
"$1_2_THE_SHADOW_WORLD_130_TITLE","",
"$1_2_THE_SHADOW_WORLD_130_TEXT","<N>Bene!<N>Usa il fulmine per colpire i nemici che sfuggono.",
"$1_2_THE_SHADOW_WORLD_140_TITLE","",
"$1_2_THE_SHADOW_WORLD_140_TEXT","<N>Usalo con parsimonia, però.<N>Usarlo costa PSI.",
"$1_3_COLISEUM_1_00_TITLE","TALK_$RAN_NORMAL",
"$1_3_COLISEUM_1_00_TEXT","Cosa diav- Che cosa stai facendo?",
"$1_3_COLISEUM_1_10_TITLE","TALK_$BER_NORMAL",
"$1_3_COLISEUM_1_10_TEXT","È una strana sensazione, vero?",
"$1_3_COLISEUM_1_20_TITLE","TALK_$RAN_NORMAL",
"$1_3_COLISEUM_1_20_TEXT","Mi sento come... quando avevo la piaga...",
"$1_3_COLISEUM_1_30_TITLE","TALK_$RAN_NORMAL",
"$1_3_COLISEUM_1_30_TEXT","Quando ho creduto di morire...",
"$1_3_COLISEUM_1_40_TITLE","TALK_$RAN_NORMAL",
"$1_3_COLISEUM_1_40_TEXT","Come se fossi già a metà strada...",
"$1_3_COLISEUM_1_50_TITLE","TALK_$BER_DERANGED",
"$1_3_COLISEUM_1_50_TEXT","Be', invece di morire, prendiamo a calci qualche sedere!",
"$1_3_COLISEUM_1_60_TITLE","TALK_$BER_SMILE",
"$1_3_COLISEUM_1_60_TEXT","Lo trovo preferibile alla morte, in genere.",
"$1_3_COLISEUM_1_70_TITLE","La Cacciatrice",
"$1_3_COLISEUM_1_70_TEXT","$MCG può ora scegliere due classi selezionando le schede del Barbari o degli Arcieri.",
"$1_3_COLISEUM_1_80_TITLE","",
"$1_3_COLISEUM_1_80_TEXT","<N>Muovi il mouse sopra le icone delle ondate per ottenere più dettagli.",
"$1_3_COLISEUM_1_90_TITLE","",
"$1_3_COLISEUM_1_90_TEXT","<N>Per esempio, i nemici ROSSI possono restituire qualche colpo!",
"$1_3_COLISEUM_1_100_TITLE","",
"$1_3_COLISEUM_1_100_TEXT","<N>Inoltre, fai attenzione a questo simbolo. È da qui che apparirà l'ondata corrispettiva.",
"$1_4_COLISEUM_2_00_TITLE","",
"$1_4_COLISEUM_2_00_TEXT","Se hai assoldato altri Barbari,<N>$MCG può evocarli nel mondo di mezzo selezionando il menu dei Barbari.",
"$1_4_COLISEUM_2_10_TITLE","Consiglio",
"$1_4_COLISEUM_2_10_TEXT","$BER è ancora il tuo combattente migliore -<N>potenzialo per fargli usare la tecnica "Doppio Colpo".",
"$2_2_UNDEAD_RANGERS_00_TITLE","",
"$2_2_UNDEAD_RANGERS_00_TEXT","Questi non morti hanno un attacco a lungo raggio - pianifica di conseguenza!",
"$2_4_MONASTERY_00_TITLE","Richiamare",
"$2_4_MONASTERY_00_TEXT","<N>Puoi richiamare i difensori dalla battaglia per recuperare un po' di PSI e/o ricollocarli altrove.",
"$2_4_MONASTERY_10_TITLE","Richiamare",
